"Date","date_start","date_end","Type","Content","Summary","Gallery","News (List)","ID","Created Date","Updated Date","Owner"
"September 28, 2021",2021-09-28T00:00:00Z,2021-09-28T00:00:00Z,"External","Members of the MEIC Lab actively participated in the Asia Pacific Conference of Prognostics and Health Management Society 2021 (PHMAP 2021) and PHM Korea 2021, held concurrently in Jeju, South Korea, from September 7 to 10, 2021. Prof. Jongseong Brad Choi took on prominent leadership roles in both conferences. At PHMAP 2021, he served as the chair for the ""Machine Learning Methods for PHM"" session and delivered a presentation entitled ""Similarity Learning to Building Search Capability: Post-event Image Data Application."" Furthermore, at PHM Korea 2021, he was featured as an invited speaker presenting on ""Automating Visual Data Analytics to Aid Lifecycle Management of Infrastructure toward Sustainable Cities,"" while also chairing the ""Application of PHM"" session. In addition, PhD student Jonathan Boyack delivered a successful presentation at PHMAP 2021 on September 8th, sharing his research titled ""Machine Learning Approach for a Rapid Falling Hazard Assessment on High-Rise Buildings."" These events provided a great opportunity to showcase how our lab's machine learning and visual data analytics approaches are advancing infrastructure lifecycle management and contributing to the development of sustainable cities.","2021 PHMAP & 2021 PHM Korea","[{""description"":"""",""fileName"":""20210928_1.jpg"",""slug"":""754fc9_0781bef9a1e94191983734b399942f47~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_0781bef9a1e94191983734b399942f47~mv2.jpg/20210928_1.jpg#originWidth=2016&originHeight=1272"",""title"":""20210928_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1272,""width"":2016}},{""description"":"""",""fileName"":""20210928_2.jpg"",""slug"":""754fc9_48893103c9174db09168fab51b876be3~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_48893103c9174db09168fab51b876be3~mv2.jpg/20210928_2.jpg#originWidth=2016&originHeight=1298"",""title"":""20210928_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1298,""width"":2016}},{""description"":"""",""fileName"":""news3-1_edited.jpg"",""slug"":""754fc9_2599f4055c494bc9ba05e017a4daeada~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_2599f4055c494bc9ba05e017a4daeada~mv2.jpg/news3-1_edited.jpg#originWidth=1507&originHeight=1052"",""title"":""news3-1_edited.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1052,""width"":1507}}]","/news-1/","b889d70a-b6c0-42bf-95b7-dfc88a934087",2026-03-14T09:50:06Z,2026-04-19T09:44:28Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"June 18, 2023",2023-06-18T00:00:00Z,2023-06-18T00:00:00Z,"External","In implementing a project granted by IASA (인천과학예술영재학교), the selected high school students visited Guryong village (구룡마을) to produce a detailed pedestrian map for residents. Using MEIC lab’s cloud mapping technology with a specially built Lidar sensing system, they successfully built a model on behalf of our graduate students Mr. Hansol Lim and Ricardo Ortiz.","Field Trip","[{""description"":"""",""fileName"":""20230618.jpg"",""slug"":""56ae54_9d8419bdcf99456bb70c6234015b3181~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/56ae54_9d8419bdcf99456bb70c6234015b3181~mv2.jpg/20230618.jpg#originWidth=4032&originHeight=3024"",""title"":""20230618.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}}]","/news-1/","bd40e7a1-774c-4a0c-b6c8-b4502ee4fcc4",2026-03-14T09:50:06Z,2026-04-19T09:34:01Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"December 17, 2021",2021-12-17T00:00:00Z,2021-12-17T00:00:00Z,"Internal","MEIC Lab members had a gathering and semester-end party at MEIC lab. This gathering was to celebrate Sooyon’s graduation and her admission to Cornell University for her master’s degree. Hyunseung also leaves for his military service. Hope to see you all soon!","Sooyon Farewell Party","[{""description"":"""",""fileName"":""20211217.jpg"",""slug"":""754fc9_6b4efdef30274be39a34c98ad8829fc8~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_6b4efdef30274be39a34c98ad8829fc8~mv2.jpg/20211217.jpg#originWidth=1440&originHeight=1080"",""title"":""20211217.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1080,""width"":1440}}]","/news-1/","bdd8b3f5-19c1-47f3-9b0b-85c94c598fb9",2026-03-14T09:50:06Z,2026-04-19T09:49:29Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"March 22-24, 2023",2023-03-22T00:00:00Z,2023-03-24T00:00:00Z,"External","During the Korean Society of Mechanical Engineers (KSME) 2023 Spring Conference on Reliability, Jeju, South Korea, Pureun Jeong was in poster session entitled “SLAM for Skid-Steering Mobile Robot Systems” with co-authored Hansol Lim, Jimin Shin, and Jongseong Brad Choi. Hanbeom Chang was in poster session entitled “Automated Pan-Tilt-Zoom Camera Control Enabling Long-Range Visual Exploration for Extraterrestrial Missions” with co-authored Jeewon Lee, and Jongseong Brad Choi","2023 KSME Conference","[{""description"":"""",""fileName"":""20230522_1.jpeg"",""slug"":""56ae54_1f495a26e69f4ce69a60794a7e3aab29~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/56ae54_1f495a26e69f4ce69a60794a7e3aab29~mv2.jpeg/20230522_1.jpeg#originWidth=3024&originHeight=4032"",""title"":""20230522_1.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":4032,""width"":3024}},{""description"":"""",""fileName"":""20230522_2.jpeg"",""slug"":""56ae54_23a700498f024eca99a0e6c1f27f1afd~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/56ae54_23a700498f024eca99a0e6c1f27f1afd~mv2.jpeg/20230522_2.jpeg#originWidth=1536&originHeight=2048"",""title"":""20230522_2.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2048,""width"":1536}},{""description"":"""",""fileName"":""Screenshot 2023-04-20 150355.png"",""slug"":""56ae54_6aa267ddc1194271af630c42bc63c587~mv2.png"",""alt"":"""",""src"":""wix:image://v1/56ae54_6aa267ddc1194271af630c42bc63c587~mv2.png/Screenshot%25202023-04-20%2520150355.png#originWidth=970&originHeight=644"",""title"":""Screenshot 2023-04-20 150355.png"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":644,""width"":970}}]","/news-1/","bfb2467d-5217-4952-98d5-a701e4a2e4bc",2026-03-14T09:50:06Z,2026-04-19T09:35:51Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"June 24, 2022",2022-06-24T00:00:00Z,2022-06-24T00:00:00Z,"External","Prof. Jongseong Brad Choi and Chi Hwan Lee (Purdue Univ.) hosted a collaborating seminar (Biomedical Engineering at Purdue Univ. and Mechanical Engineering at SUNY Korea) along with prestigious scholars from Purdue Univ. The topics spanned from research collaboration bio-mechanical engineering to student exchange programs. We look forward to collaborating with the Biomedical Engineering department of Purdue University with broader topics in the future.","Host a collaborating seminar at Purdue University","[{""description"":"""",""fileName"":""Purdue seminar#3 June24,2022.jpg"",""slug"":""754fc9_146d9c85e5dd44d6a4ffbff27d39f881~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_146d9c85e5dd44d6a4ffbff27d39f881~mv2.jpg/Purdue%2520seminar%25233%2520June24%252C2022.jpg#originWidth=1080&originHeight=1440"",""title"":""Purdue seminar#3 June24,2022.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1440,""width"":1080}}]","/news-1/","c076f236-77e3-46f1-906f-2e25c0fb3e63",2026-03-14T09:50:06Z,2026-04-19T09:41:18Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"July 2019",2019-07-01T00:00:00Z,2019-07-01T00:00:00Z,"External","Prof. Choi was invited to NHERI RAPID Experimental Facility at the University of Washington, Seattle on July 2019. NHERI selects 20 attendees who has professional research background for the RAPID 4 days Equipment Training Workshop as well as support up to $1,500 Travel Fund.","Invited to NHERI RAPID Experimental Facility at the University of Washington","[{""description"":"""",""fileName"":""20190701.jpeg"",""slug"":""080b1e_143dfd713ece48659327be4e56f63df8~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/080b1e_143dfd713ece48659327be4e56f63df8~mv2.jpeg/20190701.jpeg#originWidth=5312&originHeight=2568"",""title"":""20190701.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2568,""width"":5312}}]","/news-1/","c33d179c-8058-4f6d-b7af-8f735caba282",2026-03-14T09:50:06Z,2026-04-19T09:45:09Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"November 9-12, 2022",2022-11-09T00:00:00Z,2022-11-12T00:00:00Z,"External","During the Korean Society of Mechanical Engineers (KSME) Annual Meeting 2022, Jeju, South Korea, Jonathan Boyack delivered a presentation entitled “A Real-Time Log Data Analytics-based Electric Vehicle Path Optimization (실시간 로그데이터 분석 기반의 전기차 경로 최적화 기법)” with co-authors Jongseong Brad Choi. Ricardo Ortiz delivered a presentation entitled “Development of User-Designated-Path Driving Ground Rover for Construction Site Monitoring (건설현장 모니터링을 위한 사용지 지정경로 주행 지상로버 개발)” with co-authors Jee Won Lee, Jonathan Boyack, and Jongseong Brad Choi. Jee Won Lee delivered a presentation entitled Automated Pan-Tilt-Zoom Camera Control to Enable Long-Range Visual Assessment and Localization (원거리 시각검사를 위한 PTZ 카메라 자동제어 알고리즘 개발) with co-authors Chul Min Yeum, Ricardo Ortiz, and Jongseong Brad Choi. Pureun Jeong was in poster session entitled “Indoor Navigation System Designed for a Safety of Construction Site” with co-authored Jimin Shin, Seung Hyun Cha, and Jongseong Brad Choi.","2022 KSME","[{""description"":"""",""fileName"":""20221109.jpg"",""slug"":""754fc9_2870db382483498d9ca59f1feb65ca94~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_2870db382483498d9ca59f1feb65ca94~mv2.jpg/20221109.jpg#originWidth=1440&originHeight=1081"",""title"":""20221109.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1081,""width"":1440}}]","/news-1/","c8e29505-b4d7-4c38-a3d0-e80d7eb81cc2",2026-03-14T09:50:06Z,2026-04-19T09:37:58Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"May 3-5, 2023",2023-05-03T00:00:00Z,2023-05-05T00:00:00Z,"External","Prof. Choi delivered a talk entitled “Automating Visual Analytics to Aid Lifecycle Management of Infrastructure - Similarity Learning to Enable Building Searches in Post-event Image Data” at Structural Congress 2023 held in New Orleans, LA, USA, May 3-5, 2023","2023 Structural Congress","[{""description"":"""",""fileName"":""ST2023학회내사진.jpg"",""slug"":""56ae54_eef7250bb1ad4b1aa9a9b06cbd5460bc~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/56ae54_eef7250bb1ad4b1aa9a9b06cbd5460bc~mv2.jpg/ST2023%25ED%2595%2599%25ED%259A%258C%25EB%2582%25B4%25EC%2582%25AC%25EC%25A7%2584.jpg#originWidth=1400&originHeight=1050"",""title"":""ST2023학회내사진.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1050,""width"":1400}}]","/news-1/","cabfe093-7ec5-4961-999d-0f85ef214c3a",2026-03-14T09:50:06Z,2026-04-19T09:35:35Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"February 23, 2022",2022-02-23T00:00:00Z,2022-02-23T00:00:00Z,"External","Prof. Jongseong Brad Choi delivered a lecture at 2022 Artificial Intelligence Winter School, AI Research Group, KSME (2022 인공지능 겨울학교, 대한기계학회 인공지능머신 연구회) held at KAIST, Daejeon, South Korea, Feb 21 – 23, 2022, entitled “Citizen Data to Machine Learning: Application of Lifecycle Management of Infrastructure (시민사진을 인공지능 데이터로: 사회인프라 생애주기관리 어플리케이션)","Invited Lecture at 2022 Artificial Intelligence Winter School, AI Research Group, KSME at KAIST","[{""description"":"""",""fileName"":""대한기계학회 인공지능머신연구회.jpg"",""slug"":""754fc9_8ccbf475bb75435889b536796448bdfd~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_8ccbf475bb75435889b536796448bdfd~mv2.jpg/%25EB%258C%2580%25ED%2595%259C%25EA%25B8%25B0%25EA%25B3%2584%25ED%2595%2599%25ED%259A%258C%2520%25EC%259D%25B8%25EA%25B3%25B5%25EC%25A7%2580%25EB%258A%25A5%25EB%25A8%25B8%25EC%258B%25A0%25EC%2597%25B0%25EA%25B5%25AC%25ED%259A%258C.jpg#originWidth=1440&originHeight=810"",""title"":""대한기계학회 인공지능머신연구회.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":810,""width"":1440}}]","/news-1/","cdaf78de-5915-407c-97bf-cd73fb0eba36",2026-03-14T09:50:06Z,2026-04-19T09:42:15Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"August 14-15, 2023",2023-08-14T00:00:00Z,2025-08-15T00:00:00Z,"External","A return to Gunsan, South Korea for the KR project was completed on August 14-15, 2023 for more image acquisition and analysis using Structure-from-Motion technique. We also enjoyed a decent Spanish restaurant for dinner, which became our “designated spot” for every KR Gunsan trip!","Business Trip","[{""description"":"""",""fileName"":""20230814_edited.jpg"",""slug"":""080b1e_dcfd83f7e8ef4ca493470819b68229bf~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_dcfd83f7e8ef4ca493470819b68229bf~mv2.jpg/20230814_edited.jpg#originWidth=1080&originHeight=811"",""title"":""20230814_edited.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":811,""width"":1080}}]","/news-1/","ce0e4f30-3107-432d-a14a-dfaaddbb0108",2026-03-14T09:50:06Z,2026-04-19T09:49:56Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"November 11, 2022",2022-11-11T00:00:00Z,2022-11-11T00:00:00Z,"Internal","MEICers went out for outdoor activity together after KSME 2022 conference in Jeju. After hiking Oreum, we went outdoor bar to enjoy a nice senary and food!","Outdoor Activity after 2022 KSME Confernce","[{""description"":"""",""fileName"":""20221111_1.jpg"",""slug"":""754fc9_3c51eb9c46c6402eb8991c9a9e427600~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_3c51eb9c46c6402eb8991c9a9e427600~mv2.jpg/20221111_1.jpg#originWidth=1440&originHeight=1081"",""title"":""20221111_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1081,""width"":1440}},{""description"":"""",""fileName"":""20221111_2.jpg"",""slug"":""754fc9_765a5da1c22b4d0b80e554d6aec0debd~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_765a5da1c22b4d0b80e554d6aec0debd~mv2.jpg/20221111_2.jpg#originWidth=632&originHeight=520"",""title"":""20221111_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":520,""width"":632}},{""description"":"""",""fileName"":""20221111_3.jpg"",""slug"":""754fc9_19418f40aa064beab7746ea5f293602d~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_19418f40aa064beab7746ea5f293602d~mv2.jpg/20221111_3.jpg#originWidth=1440&originHeight=1080"",""title"":""20221111_3.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1080,""width"":1440}}]","/news-1/","d1f65f4d-08e8-4d01-b9ad-6fe9898e8d4c",2026-03-14T09:50:06Z,2026-04-19T09:49:13Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"March 13, 2023",2023-03-13T00:00:00Z,2023-03-13T00:00:00Z,"Internal","MEICers had a dinner party to celebrate the beginning of the semester and Hansol's, Hanbeom's and Jaewon's joining MEIC Lab as master's students. We enjoyed Jokbal at a well known restaurant in Songdo. Welcome to MEIC lab, Hanbeom and Jaewon!","Semester-Start & Hansol, Hanbeom, and Jeewon Welcome Party","[{""description"":"""",""fileName"":""20230313_edited.png"",""slug"":""56ae54_2ff1cd7d99694199a167302edb5a33eb~mv2.png"",""alt"":"""",""src"":""wix:image://v1/56ae54_2ff1cd7d99694199a167302edb5a33eb~mv2.png/20230313_edited.png#originWidth=2448&originHeight=1093"",""title"":""20230313_edited.png"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1093,""width"":2448}}]","/news-1/","d34119bc-6916-4dd9-9e5e-75b783e3d964",2026-03-14T09:50:06Z,2026-04-19T09:48:42Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"August 3 - 6, 2026",2026-08-03T03:00:00Z,2026-08-06T03:00:00Z,"External","The MEIC Lab attended the 13th Korean Conference on Computer Vision (KCCV 2026), held at BEXCO in Busan from August 3 to 5. The conference gathered the domestic computer vision community around work recently presented at CVPR, ICCV, NeurIPS, and ICLR. Our group followed sessions on neural rendering and 3D scene representation, multimodal learning, and vision for robotics — topics closely tied to our ongoing work in Micro-Splatting, LiDAR-3DGS, and embodied AI. The keynote lectures and poster sessions were a useful opportunity to see how the field is moving and to exchange ideas with researchers from other labs.
We look forward to sharing our own results at KCCV in the coming years.","KCCV 2026","[{""description"":"""",""fileName"":""20260803_1.JPG"",""slug"":""c34d7e_1ebac0d1e59b466084cfe54c10970972~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_1ebac0d1e59b466084cfe54c10970972~mv2.jpg/20260803_1.JPG#originWidth=3888&originHeight=2592"",""title"":""20260803_1.JPG"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2592,""width"":3888}},{""description"":"""",""fileName"":""20260803_2.JPG"",""slug"":""c34d7e_46a28d1765eb482f8a41b0564f5be015~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_46a28d1765eb482f8a41b0564f5be015~mv2.jpg/20260803_2.JPG#originWidth=3888&originHeight=2592"",""title"":""20260803_2.JPG"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2592,""width"":3888}},{""description"":"""",""fileName"":""20260803_5.JPG"",""slug"":""c34d7e_81bf4e33ea0d46c6b35ca4b6886f6f0d~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_81bf4e33ea0d46c6b35ca4b6886f6f0d~mv2.jpg/20260803_5.JPG#originWidth=3888&originHeight=2592"",""title"":""20260803_5.JPG"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2592,""width"":3888}},{""description"":"""",""fileName"":""20260803_4.JPG"",""slug"":""c34d7e_d4d2945ce48a413ca7890d86e003fe61~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_d4d2945ce48a413ca7890d86e003fe61~mv2.jpg/20260803_4.JPG#originWidth=3888&originHeight=2592"",""title"":""20260803_4.JPG"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2592,""width"":3888}},{""description"":"""",""fileName"":""20260803_3.JPG"",""slug"":""c34d7e_eb03bac80d6b432fae43ca52997d46bf~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_eb03bac80d6b432fae43ca52997d46bf~mv2.jpg/20260803_3.JPG#originWidth=3888&originHeight=2592"",""title"":""20260803_3.JPG"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2592,""width"":3888}}]","/news-1/","d633c592-d88d-4360-86ea-a4a7e78b7476",2026-08-07T06:41:35Z,2026-08-07T07:03:47Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"June 23-25, 2025",2025-06-23T00:00:00Z,2025-06-25T00:00:00Z,"Internal","After the 2025 PHM Conference, our graduate lab members enjoyed a fun and relaxing evening with our professor. It was a great opportunity to unwind after the conference, sharing laughs and conversations over good food with an ocean view.","2025 PHM Korea Conference","[{""description"":"""",""fileName"":""20250623_edited.jpg"",""slug"":""080b1e_63c35fe45c3f4bd9adcd278ff8d8bace~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_63c35fe45c3f4bd9adcd278ff8d8bace~mv2.jpg/20250623_edited.jpg#originWidth=2250&originHeight=1688"",""title"":""20250623_edited.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1688,""width"":2250}}]","/news-1/","dcb2b598-274d-4f74-8311-6958d373e54b",2026-03-14T09:50:06Z,2026-04-19T06:32:40Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"May 17, 2021",2021-05-17T00:00:00Z,2021-05-17T00:00:00Z,"External","Prof. Jongseong Brad Choi has been appointed to key committee roles in prominent Prognostics and Health Management (PHM) societies, reflecting his continued dedication to the field's education and academic development. Effective May 17, 2021, Prof. Choi was appointed as a committee member of the education board for the Korean Society of Prognostics and Health Management (KSPHM). Furthermore, he served as a Short Course Committee member for the International Conference on Prognostics and Health Management Asia-Pacific 2021 (PHMAP 2021), which was held in Jeju, South Korea, from September 8 to 10, 2021. These appointments highlight his expertise and active leadership in advancing educational initiatives within the global and domestic PHM communities.","2021 PHM & 2021 KSPHM","[{""description"":"""",""fileName"":""Asia Pacific Conference of the Prognostics and Health Management png.png.jpg"",""slug"":""754fc9_66a1ddeda65b445282a2075374a0fb32~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_66a1ddeda65b445282a2075374a0fb32~mv2.jpg/Asia%2520Pacific%2520Conference%2520of%2520the%2520Prognostics%2520and%2520Health%2520Management%2520png.png.jpg#originWidth=1440&originHeight=810"",""title"":""Asia Pacific Conference of the Prognostics and Health Management png.png.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":810,""width"":1440}},{""description"":"""",""fileName"":""20210517_1.jpg"",""slug"":""754fc9_d3591c4f2daf49e7bc04602d7c881dcf~mv2.png"",""alt"":"""",""src"":""wix:image://v1/754fc9_d3591c4f2daf49e7bc04602d7c881dcf~mv2.png/20210517_1.jpg#originWidth=520&originHeight=720"",""title"":""20210517_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":720,""width"":520}}]","/news-1/","dea40378-3c04-4da4-8677-156e72ab8ccd",2026-03-14T09:50:06Z,2026-04-19T09:45:53Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"May 10, 2024",2024-05-10T00:00:00Z,2024-05-10T00:00:00Z,"External","On May 10th, the Incheon Global Campus buzzed with energy as students and faculty gathered for the IGC Research Showcase, featuring 104 innovative research posters! First place went to Mechanical Engineering students Eun Jae Lee, DaeRyeon Choi, Jungmin Lee, Mijin Lee, and Hyobin Shin for their Al Smart Farm project.","2024 IGC Research Showcase","[{""description"":"""",""fileName"":""download_edited.jpg"",""slug"":""080b1e_8a3331d2d4644af596c2a4b5b17fe33d~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_8a3331d2d4644af596c2a4b5b17fe33d~mv2.jpg/download_edited.jpg#originWidth=227&originHeight=200"",""title"":""download_edited.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":200,""width"":227}}]","/news-1/","e1a721f4-428c-48bc-bc9a-1406230bd4b0",2026-03-14T09:50:06Z,2026-04-22T14:32:00Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"July 29, 2025",2025-07-29T00:00:00Z,2025-07-29T00:00:00Z,"External","Professor Jongseong Brad Choi participated in the “SMR Design Technology Seminar Using Advanced Research” hosted by Korea Hydro & Nuclear Power (KHNP) Central Research Institute on July 29, 2025, at Koreana Hotel, Seoul. Professor Jongseong Brad Choi delivered an invited lecture titled “Digital Twin-Based Structural Anomaly Detection Using Visual Intelligence,” presenting the lab’s cutting-edge research on integrating AI-driven visual intelligence into digital twin frameworks for predictive safety assessment. The seminar highlighted six advanced technologies, including digital twins for anomaly detection and AI-based sensor applications, aimed at enhancing the safety and reliability of Small Modular Reactors (SMRs). MEIC Lab’s contribution underscored the growing importance of visual intelligence in next-generation nuclear system design and reinforced its role in global SMR innovation.","Invited Lecture at 2025 KHNP","[{""description"":"""",""fileName"":""07292025.png"",""slug"":""080b1e_a81dec33d8ed401ba306b34f91c983e2~mv2.png"",""alt"":"""",""src"":""wix:image://v1/080b1e_a81dec33d8ed401ba306b34f91c983e2~mv2.png/07292025.png#originWidth=1083&originHeight=973"",""title"":""07292025.png"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":973,""width"":1083}},{""description"":"""",""fileName"":""29072025_2.jpg"",""slug"":""c34d7e_c78fe5b89ab44904a64c99c93f34f751~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_c78fe5b89ab44904a64c99c93f34f751~mv2.jpg/29072025_2.jpg#originWidth=1240&originHeight=1753"",""title"":""29072025_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1753,""width"":1240}}]","/news-1/","e25f13d5-8a22-41d3-a6b8-9443bc6a7a7e",2026-03-14T09:50:06Z,2026-04-19T09:22:48Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"MEIC Olympic",2026-06-22T03:00:00Z,2026-06-22T03:00:00Z,"Internal",,"MEIC Olympic and Semester End Party","[{""description"":"""",""fileName"":""20260622_1.jpg"",""slug"":""c34d7e_a609b5124886499aad92c1c4104fe3ca~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_a609b5124886499aad92c1c4104fe3ca~mv2.jpg/20260622_1.jpg#originWidth=4032&originHeight=3024"",""title"":""20260622_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""20260622_２.jpg"",""slug"":""c34d7e_04c522ba7bab4559a5f3be29a4318720~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_04c522ba7bab4559a5f3be29a4318720~mv2.jpg/20260622_%25EF%25BC%2592.jpg#originWidth=4032&originHeight=3024"",""title"":""20260622_２.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""20260622_３.jpg"",""slug"":""c34d7e_09f8da27423e4d0986243cbd77ae61f9~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_09f8da27423e4d0986243cbd77ae61f9~mv2.jpg/20260622_%25EF%25BC%2593.jpg#originWidth=4032&originHeight=3024"",""title"":""20260622_３.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""20260622_４.jpg"",""slug"":""c34d7e_a88fab679c8c474ba214e4c81aa18c7f~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_a88fab679c8c474ba214e4c81aa18c7f~mv2.jpg/20260622_%25EF%25BC%2594.jpg#originWidth=4032&originHeight=3024"",""title"":""20260622_４.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""20260622_５.jpg"",""slug"":""c34d7e_5e59d1c8d3aa41a4a7c1eb0f06d73687~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_5e59d1c8d3aa41a4a7c1eb0f06d73687~mv2.jpg/20260622_%25EF%25BC%2595.jpg#originWidth=4032&originHeight=3024"",""title"":""20260622_５.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}}]","/news-1/","e2fa3596-1296-412f-99cb-0dcdda2b50db",2026-06-28T22:58:43Z,2026-06-28T23:38:14Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
